 other_after   nothing
życie życie subst:sg:acc:n other_after 
 
Zresztą zresztą qub comma_after 
wszystko wszystko subst:sg:nom:n  nothing
mi ja ppron12:sg:dat:m1:pri:nakc  nothing
się się qub  nothing
miesza mieszać fin:sg:ter:imperf other_after 
 
Przyzwyczajenia przyzwyczajenie subst:pl:nom:n comma_after 
potrawy potrawa subst:pl:nom:f comma_after 
smaki smak subst:pl:nom:m3 other_after 
 
Już już qub  nothing
nie nie qub  nothing
pamiętam pamiętać fin:sg:pri:imperf comma_after 
czego co subst:sg:gen:n  nothing
nauczyła nauczyć praet:sg:f:perf  nothing
mnie ja ppron12:sg:acc:f:pri:akc  nothing
mama mama subst:sg:nom:f comma_after 
a a conj  nothing
czego co subst:sg:gen:n  nothing
teściowa teściowy adj:sg:nom:f:pos other_after 
 
Nie nie qub  nothing
umiem umieć fin:sg:pri:imperf  nothing
powiedzieć powiedzieć inf:perf comma_after 
co CO subst:sg:nom:n  nothing
się się qub  nothing
we w prep:loc:wok  nothing
mnie ja ppron12:sg:loc:f:pri  nothing
łączy łączyć fin:sg:ter:imperf  nothing
z z prep:inst:nwok  nothing
Polską Polska subst:sg:inst:f comma_after 
co CO subst:sg:nom:n  nothing
z z prep:inst:nwok  nothing
Czechami Czechy subst:pl:inst:n other_after 
 
Wyniki wynik subst:pl:nom:m3  nothing
etapu etap subst:sg:gen:m3  nothing
określania określać ger:sg:gen:n:imperf:aff  nothing
wymagań wymaganie subst:pl:gen:n  nothing
na na prep:acc  nothing
system system subst:sg:acc:m3  nothing
informatyczny informatyczny adj:sg:acc:m3:pos  nothing
 
Wynikiem wynik subst:sg:inst:m3  nothing
fazy faza subst:sg:gen:f  nothing
określania określać ger:sg:gen:n:imperf:aff  nothing
wymagań wymaganie subst:pl:gen:n  nothing
na na prep:acc  nothing
system system subst:sg:acc:m3  nothing
informatyczny informatyczny adj:sg:nom:m3:pos  nothing
jest być fin:sg:ter:imperf  nothing
dokument dokument subst:sg:nom:m3  nothing
zawierający zawierać pact:sg:nom:m3:imperf:aff  nothing
następujące następujący adj:pl:acc:m3:pos  nothing
elementy element subst:pl:acc:m3 other_after 
 
Wprowadzenie wprowadzenie subst:sg:nom:n other_after 
cele cel subst:pl:acc:m3 comma_after 
zakres zakres subst:sg:acc:m3  nothing
i i conj  nothing
kontekst kontekst subst:sg:acc:m3  nothing
systemu system subst:sg:gen:m3 other_after 
Opis opis subst:sg:nom:m3  nothing
wymagań wymaganie subst:pl:gen:n  nothing
funkcjonalnych funkcjonalny adj:pl:gen:n:pos other_after 
Opis opis subst:sg:nom:m3  nothing
wymagań wymaganie subst:pl:gen:n  nothing
niefunkcjonalnych niefunkcjonalny adj:pl:gen:n:pos other_after 
Opis opis subst:sg:nom:m3  nothing
ewolucji ewolucja subst:sg:gen:f  nothing
systemu system subst:sg:gen:m3 other_after 
Model model subst:sg:nom:m3  nothing
logiczny logiczny adj:sg:nom:m3:pos  nothing
systemu system subst:sg:gen:m3 other_after 
opracowany opracować ppas:sg:nom:m3:perf:aff  nothing
przy przy prep:loc  nothing
użyciu użycie subst:sg:loc:n comma_after 
np na przykład brev:pun other_after 
UML uml subst:sg:nom:m3  nothing
Słownik słownik subst:sg:nom:m3  nothing
terminów termin subst:pl:gen:m3  nothing
niejednoznacznych niejednoznaczny adj:pl:gen:m3:pos  nothing
dla dla prep:gen  nothing
udziałowców udziałowiec subst:pl:gen:m1  nothing
przedsięwzięcia przedsięwzięcie subst:sg:gen:n  nothing
projektowego projektowy adj:sg:gen:n:pos other_after 
 
Dokument dokument subst:sg:nom:m3 other_after 
Wymagania wymaganie subst:sg:gen:n  nothing
na na prep:acc  nothing
system system subst:sg:acc:m3  nothing
informatyczny informatyczny adj:sg:acc:m3:pos other_after 
stanowi stanowić fin:sg:ter:imperf  nothing
podstawę podstawa subst:sg:acc:f  nothing
do do prep:gen  nothing
realizacji realizacja subst:sg:gen:f  nothing
dalszych daleki adj:pl:gen:f:com  nothing
prac praca subst:pl:gen:f  nothing
projektowych projektowy adj:pl:gen:f:pos  nothing
nad nad prep:inst:nwok  nothing
systemem system subst:sg:inst:m3 comma_after 
w w prep:loc:nwok  nothing
tym to subst:sg:loc:n  nothing
do do prep:gen  nothing
opracowania opracować ger:sg:gen:n:perf:aff  nothing
testów test subst:pl:gen:m3  nothing
akceptacyjnych akceptacyjnych adj:sg:gen:m3:pos  nothing
systemu system subst:sg:gen:m3 other_after 
 
Jak jak adv:pos  nothing
zarabiać zarabiać inf:imperf  nothing
na na prep:loc  nothing
aukcjach aukcja subst:pl:loc:f  nothing
charytatywnych charytatywny adj:pl:loc:f:pos  nothing
 
Wyobraźcie wyobrazić impt:pl:sec:perf  nothing
sobie siebie siebie:dat comma_after 
że że comp  nothing
jedna jeden adj:sg:nom:f:pos  nothing
z z prep:gen:nwok  nothing
dużych duży adj:pl:gen:f:pos  nothing
firm firma subst:pl:gen:f  nothing
zaskoczyła zaskoczyć praet:sg:f:perf  nothing
Was wy ppron12:pl:acc:f:sec  nothing
niesamowitą niesamowity adj:sg:inst:f:pos  nothing
ofertą oferta subst:sg:inst:f other_after 
 
Możecie móc fin:pl:sec:imperf  nothing
kupić kupić inf:perf  nothing
np na przykład brev:pun other_after 
pastę pasta subst:sg:acc:f  nothing
do do prep:gen  nothing
zębów ząb subst:pl:gen:m3  nothing
za za prep:acc  nothing
kwotę kwota subst:sg:acc:f  nothing
jaka jaki adj:sg:nom:f:pos  nothing
Wam wy ppron12:pl:dat:m1:sec  nothing
się się qub  nothing
podoba podobać fin:sg:ter:imperf comma_after 
a a conj  nothing
połowa połowa subst:sg:nom:f  nothing
z z prep:gen:nwok  nothing
tych ten adj:pl:gen:m3:pos  nothing
pieniędzy pieniądz subst:pl:gen:m3  nothing
zostanie zostać fin:sg:ter:perf  nothing
przekazana przekazać ppas:sg:nom:f:perf:aff  nothing
dużej duży adj:sg:gen:f:pos  nothing
organizacji organizacja subst:sg:gen:f  nothing
charytatywnej charytatywny adj:sg:gen:f:pos comma_after 
działającej działać pact:sg:gen:f:imperf:aff  nothing
na na prep:loc  nothing
terenie teren subst:sg:loc:m3  nothing
całego cały adj:sg:gen:m3:pos  nothing
kraju kraj subst:sg:gen:m3 other_after 
 
Czy czy qub  nothing
już już qub  nothing
wiecie wiedzieć fin:pl:sec:imperf comma_after 
ile ile num:pl:acc:m3:rec  nothing
zapłacili zapłacić praet:pl:m1:perf  nothing
by by qub  nothing
ście być aglt:pl:sec:imperf:nwok  nothing
za za prep:acc  nothing
swój swój adj:sg:acc:m3:pos  nothing
ulubiony ulubiony adj:sg:acc:m3:pos  nothing
produkt produkt subst:sg:acc:m3 other_after 
 
Nie nie qub  nothing
ma mieć fin:sg:ter:imperf  nothing
ustalonej ustalić ppas:sg:gen:f:perf:aff  nothing
ceny cena subst:sg:gen:f  nothing
minimalnej minimalny adj:sg:gen:f:pos other_after 
 
Ayelet ayelet subst:sg:nom:m1  nothing
Gneezy gneezy subst:sg:nom:m1  nothing
z z prep:gen:nwok  nothing
Uniwersytetu uniwersytet subst:sg:gen:m3  nothing
Kalifornijskiego kalifornijski adj:sg:gen:m3:pos  nothing
razem razem adv  nothing
ze z prep:inst:wok  nothing
swoimi swój adj:pl:inst:m1:pos  nothing
współpracownikami współpracownik subst:pl:inst:m1  nothing
przeprowadziła przeprowadzić praet:sg:f:perf  nothing
fascynujący fascynujący adj:sg:acc:m3:pos  nothing
eksperyment eksperyment subst:sg:acc:m3 comma_after 
pokazujący pokazować pact:sg:nom:m3:imperf:aff  nothing
jak jak adv:pos  nothing
powyższa powyższy adj:sg:nom:f:pos  nothing
strategia strategia subst:sg:nom:f  nothing
sprzedaży sprzedaż subst:sg:gen:f comma_after 
może móc fin:sg:ter:imperf  nothing
pozwolić pozwolić inf:perf  nothing
firmie firma subst:sg:dat:f  nothing
zarobić zarobić inf:perf  nothing
całkiem całkiem adv  nothing
niezłe niezły adj:pl:acc:m3:pos  nothing
pieniądze pieniądz subst:pl:acc:m3 other_after 
 
Współpracując współpracować pcon:imperf  nothing
z z prep:inst:nwok  nothing
jednym jeden adj:sg:inst:m3:pos  nothing
z z prep:gen:nwok  nothing
popularnych popularny adj:pl:gen:m3:pos  nothing
parków park subst:pl:gen:m3  nothing
rozrywki rozrywka subst:pl:nom:f  nothing
badacze badacz subst:pl:nom:m1  nothing
zaproponowali zaproponować praet:pl:m1:perf  nothing
właścicielom właściciel subst:pl:dat:m1  nothing
wprowadzenie wprowadzić ger:sg:acc:n:perf:aff  nothing
zmodyfikowanych zmodyfikować ppas:pl:gen:f:perf:aff  nothing
zasad zasada subst:pl:gen:f  nothing
sprzedaży sprzedaż subst:sg:gen:f  nothing
zdjęć zdjęcie subst:pl:gen:n other_after 
 
Nie nie qub  nothing
byle byle qub  nothing
jakich jaki adj:pl:gen:f:pos comma_after 
ponieważ ponieważ comp  nothing
upamiętniających upamiętniać pact:pl:gen:f:imperf:aff  nothing
przerażone przerażony adj:pl:acc:f:pos  nothing
miny mina subst:pl:acc:f  nothing
klientów klient subst:pl:gen:m1  nothing
z z prep:gen:nwok  nothing
jazdy jazda subst:sg:gen:f  nothing
kolejką kolejka subst:sg:inst:f  nothing
górską górski adj:sg:inst:f:pos other_after 
 
Dzięki dzięki prep:dat  nothing
temu to subst:sg:dat:n  nothing
zebrano zebrać imps:perf  nothing
dane dana subst:pl:acc:f  nothing
od od prep:gen:nwok  nothing
imponującej imponujący adj:sg:gen:f:pos  nothing
ilości ilość subst:sg:gen:f  nothing
osób osoba subst:pl:gen:f other_after 
ponad ponad qub  nothing
113 113 num:pl:nom:m1:rec  nothing
000 000 num:pl:nom:m1:rec  nothing
badanych badany subst:pl:gen:m1 other_after 
 
Standardowo standardowo adv:pos  nothing
każda każdy adj:sg:nom:f:pos  nothing
z z prep:gen:nwok  nothing
wychodzący wychodzić pact:sg:nom:m1:imperf:aff  nothing
osób osoba subst:pl:gen:f  nothing
miała mieć praet:sg:f:imperf  nothing
możliwość możliwość subst:sg:acc:f  nothing
kupna kupno subst:sg:gen:n  nothing
fotografii fotografia subst:sg:gen:f  nothing
za za prep:inst  nothing
12 12 adj:sg:inst:m3:pos other_after 
95 95 num:pl:nom:m3:rec other_after 
i i conj  nothing
ta ten adj:sg:nom:f:pos  nothing
forma forma subst:sg:nom:f  nothing
sprzedaży sprzedaż subst:sg:gen:f  nothing
zachęcała zachęcać praet:sg:f:imperf  nothing
marne marny adj:pl:nom:f:pos  nothing
0 0 num:pl:nom:f:rec comma_after 
5 5 num:pl:acc:m3:rec other_after 
odwiedzający odwiedzać pact:sg:nom:m1:imperf:aff  nothing
do do prep:gen  nothing
wydania wydać ger:sg:gen:n:perf:aff  nothing
pieniędzy pieniądz subst:pl:gen:m3 other_after 
 
Jednak jednak conj  nothing
kolejna kolejny adj:sg:nom:f:pos  nothing
grupa grupa subst:sg:nom:f  nothing
mogła móc praet:sg:f:imperf  nothing
sama sam adj:sg:nom:f:pos  nothing
wybrać wybrać inf:perf  nothing
kwotę kwota subst:sg:acc:f  nothing
jaką jaki adj:sg:acc:f:pos  nothing
jest być fin:sg:ter:imperf  nothing
gotowa gotowy adj:sg:nom:f:pos  nothing
zapłacić zapłacić inf:perf  nothing
za za prep:acc  nothing
pamiątkę pamiątka subst:sg:acc:f  nothing
z z prep:gen:nwok  nothing
przejażdżki przejażdżka subst:sg:gen:f other_after 
 
Tym ten adj:sg:inst:m3:pos  nothing
razem raz subst:sg:inst:m3  nothing
ilość ilość subst:sg:nom:f  nothing
osób osoba subst:pl:gen:f comma_after 
które który adj:pl:nom:f:pos  nothing
zakupiły zakupić praet:pl:f:perf  nothing
zdjęcie zdjęcie subst:sg:nom:n  nothing
wzrosła wzrosnąć praet:sg:f:perf  nothing
do do prep:gen  nothing
prawie prawie qub  nothing
8 8 num:pl:gen:m3:congr comma_after 
4 4 num:pl:gen:m3:congr other_after 
jednak jednak conj  nothing
średnia średni adj:sg:nom:f:pos  nothing
kwota kwota subst:sg:nom:f  nothing
jaką jaki adj:sg:acc:f:pos  nothing
płaciły płacić praet:pl:f:imperf  nothing
wynosiła wynosić praet:sg:f:imperf  nothing
0 0 num:pl:nom:m3:rec other_after 
92 92 num:pl:nom:m3:rec other_after 
 
Fani fan subst:pl:nom:m1  nothing
Radiohead radiohead subst:pl:nom:m1  nothing
pamiętają pamiętać fin:pl:ter:imperf  nothing
pewnie pewnie adv:pos  nothing
jak jak adv:pos  nothing
w w prep:loc:nwok  nothing
2007 2007 adj:sg:loc:m3:pos  nothing
roku rok subst:sg:loc:m3  nothing
zespół zespół subst:sg:nom:m3  nothing
zadecydował zadecydować praet:sg:m3:perf comma_after 
że że comp  nothing
udostępni udostępnić fin:sg:ter:perf  nothing
najnowsza nowy adj:sg:nom:f:sup  nothing
płytę płyta subst:sg:acc:f  nothing
w w prep:loc:nwok  nothing
Internecie Internet subst:sg:loc:m3 comma_after 
gdzie gdzie adv  nothing
każdy każdy adj:sg:nom:m1:pos  nothing
sam sam adj:sg:nom:m1:pos  nothing
zdecyduje zdecydować fin:sg:ter:perf comma_after 
ile ile num:pl:nom:m3:rec  nothing
jest być fin:sg:ter:imperf  nothing
gotowy gotowy adj:sg:nom:m3:pos  nothing
za za prep:inst  nothing
nią on ppron3:sg:inst:f:ter:akc:praep  nothing
zapłacić zapłacić inf:perf other_after 
 
Niestety niestety qub  nothing
zysk zysk subst:sg:nom:m3  nothing
firmy firma subst:sg:gen:f  nothing
i i conj  nothing
zespołu zespół subst:sg:gen:m3  nothing
ze z prep:gen:wok  nothing
sprzedaży sprzedaż subst:sg:gen:f  nothing
nadal nadal adv  nothing
pozostaje pozostawać fin:sg:ter:imperf  nothing
tematem temat subst:sg:inst:m3  nothing
spekulacji spekulacja subst:sg:gen:f other_after 
 
Wiemy wiedzieć fin:pl:pri:imperf  nothing
jednak jednak conj comma_after 
że że comp  nothing
już już qub  nothing
w w prep:acc:nwok  nothing
pierwszy pierwszy adj:sg:acc:m3:pos  nothing
dzień dzień subst:sg:acc:m3  nothing
od od prep:gen:nwok  nothing
opublikowania opublikować ger:sg:gen:n:perf:aff comma_after 
album album subst:sg:nom:m3  nothing
został zostać praet:sg:m3:perf  nothing
ściągnięty ściągnąć ppas:sg:nom:m3:perf:aff  nothing
ponad ponad prep:acc:nwok  nothing
1 1 adj:sg:acc:m3:pos  nothing
milion milion num:pl:acc:m3:rec  nothing
razy raz subst:pl:gen:m3 other_after 
 
Jak jak adv:pos  nothing
pokazała pokazać praet:sg:f:perf  nothing
Gneezy gneezy subst:sg:acc:f  nothing
i i conj  nothing
jej on ppron3:sg:gen:f:ter:akc:npraep  nothing
koledzy kolega subst:pl:nom:m1  nothing
zysk zysk subst:sg:nom:m3  nothing
z z prep:gen:nwok  nothing
takiej taki adj:sg:gen:f:pos  nothing
strategii strategia subst:sg:gen:f  nothing
może móc fin:sg:ter:imperf  nothing
być być inf:imperf  nothing
wątpliwy wątpliwy adj:sg:nom:m3:pos comma_after 
we w prep:loc:wok  nothing
wspomnianym wspomnieć ppas:sg:loc:m3:perf:aff  nothing
parku park subst:sg:loc:m3  nothing
ledwo ledwo adv  nothing
pokrywał pokrywać praet:sg:m3:imperf  nothing
koszt koszt subst:sg:acc:m3  nothing
wydrukowania wydrukować ger:sg:gen:n:perf:aff  nothing
zdjęcia zdjęcie subst:sg:gen:n other_after 
 
Jest być fin:sg:ter:imperf  nothing
to to pred  nothing
w w prep:acc:nwok  nothing
pewien pewien adj:sg:acc:m3:pos  nothing
sposób sposób subst:sg:acc:m3  nothing
zachęta zachęta subst:sg:nom:f  nothing
dla dla prep:gen  nothing
klientów klient subst:pl:gen:m1  nothing
dla dla prep:gen  nothing
których który adj:pl:gen:f:pos  nothing
firma firma subst:sg:nom:f  nothing
wydaje wydawać fin:sg:ter:imperf  nothing
się się qub  nothing
być być inf:imperf  nothing
hojna hojny adj:sg:nom:f:pos other_after 
 
Produkt produkt subst:sg:nom:m3  nothing
sprzedaje sprzedawać fin:sg:ter:imperf  nothing
się się qub  nothing
dobrze dobrze adv:pos comma_after 
jednak jednak conj  nothing
duża duży adj:sg:nom:f:pos  nothing
część część subst:sg:nom:f  nothing
z z prep:gen:nwok  nothing
zainteresowanych zainteresowany subst:pl:gen:m1 comma_after 
korzystając korzystać pcon:imperf  nothing
z z prep:gen:nwok  nothing
okazji okazja subst:sg:gen:f comma_after 
może może qub  nothing
po po prep:acc  nothing
prostu prosty adjp  nothing
za za prep:acc  nothing
niego on ppron3:sg:acc:m1:ter:akc:praep  nothing
nie nie qub  nothing
zapłacić zapłacić inf:perf  nothing
lub lub conj  nothing
zapłacić zapłacić inf:perf  nothing
bardzo bardzo adv:pos  nothing
mało mało num:pl:nom:f:rec other_after 
 
Granice granica subst:pl:nom:f  nothing
dopuszczalnej dopuszczalny adj:sg:gen:f:pos  nothing
krytyki krytyka subst:sg:gen:f  nothing
w w prep:loc:nwok  nothing
Internecie Internet subst:sg:loc:m3  nothing
są być fin:pl:ter:imperf  nothing
bowiem bowiem comp  nothing
szersze szeroki adj:pl:nom:f:com  nothing
niż niż conj  nothing
w w prep:loc:nwok  nothing
przypadku przypadek subst:sg:loc:m3  nothing
osób osoba subst:pl:gen:f  nothing
nieuczestniczących uczestniczyć pact:pl:gen:f:imperf:neg  nothing
w w prep:loc:nwok  nothing
takiej taki adj:sg:loc:f:pos  nothing
dyskusji dyskusja subst:sg:loc:f other_after 
 
Dokonywanie dokonywać ger:sg:nom:n:imperf:aff  nothing
ocen ocena subst:pl:gen:f  nothing
zachowań zachowanie subst:pl:gen:n  nothing
i i conj  nothing
wypowiedzi wypowiedź subst:pl:gen:f  nothing
osób osoba subst:pl:gen:f  nothing
publicznych publiczny adj:pl:gen:f:pos comma_after 
o o prep:acc  nothing
ile ile num:pl:acc:f:rec  nothing
oceny ocena subst:pl:nom:f  nothing
te ten adj:pl:nom:f:pos  nothing
nie nie qub  nothing
wykraczają wykraczać fin:pl:ter:imperf  nothing
poza poza prep:acc  nothing
akceptowane akceptować ppas:pl:acc:m3:imperf:aff  nothing
społecznie społecznie adv:pos  nothing
standardy standard subst:pl:nom:m3 comma_after 
nie nie qub  nothing
jest być fin:sg:ter:imperf  nothing
działaniem działanie subst:sg:inst:n  nothing
bezprawnym bezprawny adj:sg:inst:n:pos other_after 
 
Co CO subst:sg:nom:n  nothing
więcej dużo adv:com comma_after 
zdaniem zdanie subst:sg:inst:n  nothing
sądu sąd subst:sg:gen:m3  nothing
apelacyjnego apelacyjny adj:sg:gen:m3:pos other_after 
analiza analiza subst:sg:nom:f  nothing
społecznie społecznie adv:pos  nothing
akceptowanych akceptować ppas:pl:gen:m3:imperf:aff  nothing
standardów standard subst:pl:gen:m3  nothing
wypowiedzi wypowiedź subst:sg:gen:f  nothing
musi musieć fin:sg:ter:imperf  nothing
uwzględniać uwzględniać inf:imperf  nothing
fakt fakt subst:sg:acc:m3 comma_after 
że że comp  nothing
język język subst:sg:nom:m3  nothing
internautów internauta subst:pl:gen:m1  nothing
jest być fin:sg:ter:imperf  nothing
dosadny dosadny adj:sg:nom:m1:pos comma_after 
skrótowy skrótowy adj:sg:nom:m3:pos comma_after 
często często adv:pos  nothing
odbiega odbiegać fin:sg:ter:imperf  nothing
od od prep:gen:nwok  nothing
sposobu sposób subst:sg:gen:m3  nothing
komunikacji komunikacja subst:sg:gen:f comma_after 
jaki jaki adj:sg:nom:m3:pos  nothing
obowiązuje obowiązywać fin:sg:ter:imperf  nothing
w w prep:loc:nwok  nothing
społeczeństwie społeczeństwo subst:sg:loc:n other_after 
 
Używanie używać ger:sg:nom:n:imperf:aff  nothing
wulgaryzmów wulgaryzm subst:pl:gen:m3  nothing
w w prep:loc:nwok  nothing
sieci sieć subst:sg:loc:f comma_after 
które który adj:pl:nom:n:pos  nothing
służą służyć fin:pl:ter:imperf  nothing
podkreśleniu podkreślić ger:sg:dat:n:perf:aff  nothing
ekspresji ekspresja subst:sg:gen:f  nothing
wypowiedzi wypowiedź subst:sg:gen:f comma_after 
jest być fin:sg:ter:imperf  nothing
powszechnie powszechnie adv:pos  nothing
akceptowane akceptować ppas:sg:nom:n:imperf:aff other_after 
wytł wytł brev:pun other_after 
moje mój adj:sg:nom:n:pos other_after 
BM bieżącego miesiąca brev:pun other_after 
Sformułowania sformułowanie subst:sg:gen:n comma_after 
które który adj:pl:acc:n:pos  nothing
można można pred  nothing
by by qub  nothing
uznać uznać inf:perf  nothing
za za prep:acc  nothing
obraźliwe obraźliwy adj:pl:acc:f:pos  nothing
w w prep:loc:nwok  nothing
powszechnej powszechny adj:sg:loc:f:pos  nothing
komunikacji komunikacja subst:sg:loc:f comma_after 
niekoniecznie niekoniecznie adv:pos  nothing
naruszają naruszać fin:pl:ter:imperf  nothing
dobra dobra subst:pl:acc:n  nothing
osobiste osobisty adj:pl:acc:n:pos comma_after 
jeżeli jeżeli comp  nothing
są być fin:pl:ter:imperf  nothing
użyte użyć ppas:pl:nom:m3:perf:aff  nothing
na na prep:loc  nothing
forum forum subst:sg:loc:n  nothing
internetowym internetowy adj:sg:loc:n:pos other_after 
 
No no qub  nothing
i i conj  nothing
właśnie właśnie qub  nothing
powtarzam powtarzać fin:sg:pri:imperf other_after 
kompletnie kompletnie adv:pos  nothing
tego ten adj:sg:gen:m3:pos  nothing
wyroku wyrok subst:sg:gen:m3  nothing
nie nie qub  nothing
rozumiem rozumieć fin:sg:pri:imperf other_after 
